date,temperature,latitude,longitude,Location,violation
7/7/14,80.47419355,41.880482,-87.755127,,9
7/7/14,80.47419355,41.873096,-87.74514,,6
7/7/14,80.47419355,41.887806,-87.765266,,7
7/7/14,80.47419355,41.873245,-87.745117,,5
7/7/14,80.47419355,41.880482,-87.755127,,24
7/7/14,80.47419355,41.88784,-87.765182,,4
7/7/14,80.47419355,41.881878,-87.745491,,7
7/7/14,80.47419355,41.881878,-87.745491,,9
7/7/14,80.47419355,41.880356,-87.764946,,1
7/7/14,80.47419355,41.998299,-87.660614,,5
7/7/14,80.47419355,41.998219,-87.660698,,14
7/7/14,80.47419355,41.985649,-87.655334,,36
7/7/14,80.47419355,41.985649,-87.655334,,4
7/7/14,80.47419355,41.9893,-87.670105,,8
7/7/14,80.47419355,41.9893,-87.670105,,6
7/7/14,80.47419355,41.779228,-87.674049,,3
7/7/14,80.47419355,41.779373,-87.664368,,9
7/7/14,80.47419355,41.793591,-87.664719,,4
7/7/14,80.47419355,41.779228,-87.674049,,2
7/7/14,80.47419355,41.779125,-87.683784,,3
7/7/14,80.47419355,41.916149,-87.667946,,18
7/7/14,80.47419355,41.903744,-87.64817,,11
7/7/14,80.47419355,41.903698,-87.648247,,26
7/7/14,80.47419355,41.946548,-87.708954,,3
7/7/14,80.47419355,41.939442,-87.707718,,3
7/7/14,80.47419355,41.946819,-87.688408,,10
7/7/14,80.47419355,41.946838,-87.688324,,6
7/7/14,80.47419355,41.953686,-87.719299,,1
7/7/14,80.47419355,41.93935,-87.707848,,26
7/7/14,80.47419355,41.954029,-87.708076,,3
7/7/14,80.47419355,41.961403,-87.688835,,4
7/7/14,80.47419355,41.93935,-87.707848,,2
7/7/14,80.47419355,41.932285,-87.68795,,3
7/7/14,80.47419355,41.779659,-87.644928,,1
7/7/14,80.47419355,41.780006,-87.625519,,1
7/7/14,80.47419355,41.779659,-87.644928,,5
7/7/14,80.47419355,41.844425,-87.705185,,3
7/7/14,80.47419355,41.847778,-87.734505,,9
7/7/14,80.47419355,41.848068,-87.73455,,2
7/7/14,80.47419355,41.851521,-87.724907,,2
7/7/14,80.47419355,41.837341,-87.704948,,5
7/7/14,80.47419355,41.844425,-87.705185,,3
7/7/14,80.47419355,41.778637,-87.722908,,13
7/7/14,80.47419355,41.778946,-87.703285,,2
7/7/14,80.47419355,41.779083,-87.703262,,5
7/7/14,80.47419355,41.764496,-87.702873,,4
7/7/14,80.47419355,41.764294,-87.702957,,2
7/7/14,80.47419355,41.778767,-87.722824,,6
7/7/14,80.47419355,41.990162,-87.72879,,1
7/7/14,80.47419355,41.990009,-87.748375,,2
7/7/14,80.47419355,41.990246,-87.728714,,14
7/7/14,80.47419355,41.74995,-87.702446,,1
7/7/14,80.47419355,41.750053,-87.682991,,2
7/7/14,80.47419355,41.74934,-87.722054,,5
7/7/14,80.47419355,41.74968,-87.721977,,3
7/7/14,80.47419355,41.889225,-87.632675,,5
7/7/14,80.47419355,41.889297,-87.632599,,3
7/7/14,80.47419355,41.891045,-87.620369,,5
7/7/14,80.47419355,41.891045,-87.620369,,17
7/7/14,80.47419355,41.881817,-87.647217,,4
7/7/14,80.47419355,41.881718,-87.647209,,3
7/7/14,80.47419355,41.81673,-87.743538,,50
7/7/14,80.47419355,41.81673,-87.743538,,2
7/7/14,80.47419355,41.976002,-87.689278,,6
7/7/14,80.47419355,41.968723,-87.688972,,2
7/7/14,80.47419355,41.975933,-87.689301,,3
7/7/14,80.47419355,41.968639,-87.689056,,4
7/7/14,80.47419355,41.895851,-87.686966,,1
7/7/14,80.47419355,41.903297,-87.677383,,7
7/7/14,80.47419355,41.895706,-87.702217,,1
7/7/14,80.47419355,41.895786,-87.686989,,5
